-1,log,begin header for RandD1_TiNiC_21may2013_MSFCcone2_Nis12of15,true
-1,set,current_bilayer,0
-1,set,current_N,0
-1,set,current_sweep_iterations,0
-1,set,mandrel_axis,4
-1,set,platen_axis,3
-1,set,axis 3 name,platen
-1,set,run_name,RandD1_TiNiC_21may2013_MSFCcone2_Nis12of15
-1,set,axis 3 accel_decel,500000
-1,set,cathode 2 deposition_rate,6.0
-1,set,N,12
-1,set,chamber_name,R&D1
-1,set,axis 4 steps_in_rev,25000
-1,set,axis 4 accel_decel,500000
-1,set,cathode 1 name,cathode 1
-1,set,cathode 2 name,cathode 2
-1,set,axis 3 steps_in_rev,250000
-1,set,axis 4 conversion_factor,417.448
-1,set,axis 3 conversion_factor,4171.87
-1,set,cathode 1 deposition_rate,6.4
-1,set,axis 4 name,mandrel
-1,log,N = 12,false
-1,log,axis 3 accel_decel = 500000,false
-1,log,axis 3 conversion_factor = 4171.87,false
-1,log,axis 3 name = platen,false
-1,log,axis 3 steps_in_rev = 250000,false
-1,log,axis 4 accel_decel = 500000,false
-1,log,axis 4 conversion_factor = 417.448,false
-1,log,axis 4 name = mandrel,false
-1,log,axis 4 steps_in_rev = 25000,false
-1,log,cathode 1 deposition_rate = 6.4,false
-1,log,cathode 1 name = cathode 1,false
-1,log,cathode 2 deposition_rate = 6.0,false
-1,log,cathode 2 name = cathode 2,false
-1,log,chamber_name = R&D1,false
-1,log,current_N = 0,false
-1,log,current_bilayer = 0,false
-1,log,current_sweep_iterations = 0,false
-1,log,mandrel_axis = 4,false
-1,log,platen_axis = 3,false
-1,log,run_name = RandD1_TiNiC_21may2013_MSFCcone2_Nis12of15,false
0,log,,false
1,log,starting layer 1,false
2,log,starting bilayer 1,false
3,set,current_N,1
4,set,current_bilayer,1
5,set,current_sweep_iterations,13.0
6,log,ofsetting platen back -4.0 degrees,false
7,move_angle,3,-2777,12515.61,500000
8,log,ofsetting mandrel back -4.0 degrees,false
9,move_angle,4,-277,1252.344,500000
10,log,sweeping slave axis platen at 8.0 angle at 2.0 RPM,false
11,slave_sweep,3,start,5555,8343.74,500000
12,log,opening shutter 2,true
13,shutter,2,open
14,log,rotating mandrel 13.0 times at 1.0 RPM,false
15,set,current_sweep,1
16,move_angle,4,25000,417.448,500000
17,set,current_sweep,2
18,move_angle,4,25000,417.448,500000
19,set,current_sweep,3
20,move_angle,4,25000,417.448,500000
21,set,current_sweep,4
22,move_angle,4,25000,417.448,500000
23,set,current_sweep,5
24,move_angle,4,25000,417.448,500000
25,set,current_sweep,6
26,move_angle,4,25000,417.448,500000
27,set,current_sweep,7
28,move_angle,4,25000,417.448,500000
29,set,current_sweep,8
30,move_angle,4,25000,417.448,500000
31,set,current_sweep,9
32,move_angle,4,25000,417.448,500000
33,set,current_sweep,10
34,move_angle,4,25000,417.448,500000
35,set,current_sweep,11
36,move_angle,4,25000,417.448,500000
37,set,current_sweep,12
38,move_angle,4,25000,417.448,500000
39,set,current_sweep,13
40,move_angle,4,25000,417.448,500000
41,log,closing shutter 2,true
42,shutter,2,close
43,log,stopping slave sweep for platen,false
44,slave_sweep,3,stop,5555,8343.74,500000
45,log,rezeroing mandrel by moving 4.0 degrees,false
46,move_angle,4,277,1252.344,500000
47,log,rezero slave axis platen,false
48,slave_rezero,3,12515.61,500000
49,check_pause
50,log,moving platen 180.0 degrees,false
51,move_angle,3,125000,12515.61,500000
52,check_pause
53,log,starting bilayer 2,false
54,set,current_N,1
55,set,current_bilayer,2
56,set,current_sweep_iterations,15.0
57,log,ofsetting platen back -4.0 degrees,false
58,move_angle,3,-2777,12515.61,500000
59,log,ofsetting mandrel back -4.0 degrees,false
60,move_angle,4,-277,1252.344,500000
61,log,sweeping slave axis platen at 8.0 angle at 2.0 RPM,false
62,slave_sweep,3,start,5555,8343.74,500000
63,log,opening shutter 1,true
64,shutter,1,open
65,log,rotating mandrel 15.0 times at 0.979591836735 RPM,false
66,set,current_sweep,1
67,move_angle,4,25000,408.928653061,500000
68,set,current_sweep,2
69,move_angle,4,25000,408.928653061,500000
70,set,current_sweep,3
71,move_angle,4,25000,408.928653061,500000
72,set,current_sweep,4
73,move_angle,4,25000,408.928653061,500000
74,set,current_sweep,5
75,move_angle,4,25000,408.928653061,500000
76,set,current_sweep,6
77,move_angle,4,25000,408.928653061,500000
78,set,current_sweep,7
79,move_angle,4,25000,408.928653061,500000
80,set,current_sweep,8
81,move_angle,4,25000,408.928653061,500000
82,set,current_sweep,9
83,move_angle,4,25000,408.928653061,500000
84,set,current_sweep,10
85,move_angle,4,25000,408.928653061,500000
86,set,current_sweep,11
87,move_angle,4,25000,408.928653061,500000
88,set,current_sweep,12
89,move_angle,4,25000,408.928653061,500000
90,set,current_sweep,13
91,move_angle,4,25000,408.928653061,500000
92,set,current_sweep,14
93,move_angle,4,25000,408.928653061,500000
94,set,current_sweep,15
95,move_angle,4,25000,408.928653061,500000
96,log,closing shutter 1,true
97,shutter,1,close
98,log,stopping slave sweep for platen,false
99,slave_sweep,3,stop,5555,8343.74,500000
100,log,rezeroing mandrel by moving 4.0 degrees,false
101,move_angle,4,277,1252.344,500000
102,log,rezero slave axis platen,false
103,slave_rezero,3,12515.61,500000
104,check_pause
105,log,moving platen -180.0 degrees,false
106,move_angle,3,-125000,12515.61,500000
107,check_pause
108,log,,false
109,log,starting layer 2,false
110,log,starting bilayer 1,false
111,set,current_N,2
112,set,current_bilayer,1
113,set,current_sweep_iterations,13.0
114,log,ofsetting platen back -4.0 degrees,false
115,move_angle,3,-2777,12515.61,500000
116,log,ofsetting mandrel back -4.0 degrees,false
117,move_angle,4,-277,1252.344,500000
118,log,sweeping slave axis platen at 8.0 angle at 2.0 RPM,false
119,slave_sweep,3,start,5555,8343.74,500000
120,log,opening shutter 2,true
121,shutter,2,open
122,log,rotating mandrel 13.0 times at 0.987341772152 RPM,false
123,set,current_sweep,1
124,move_angle,4,25000,412.163848101,500000
125,set,current_sweep,2
126,move_angle,4,25000,412.163848101,500000
127,set,current_sweep,3
128,move_angle,4,25000,412.163848101,500000
129,set,current_sweep,4
130,move_angle,4,25000,412.163848101,500000
131,set,current_sweep,5
132,move_angle,4,25000,412.163848101,500000
133,set,current_sweep,6
134,move_angle,4,25000,412.163848101,500000
135,set,current_sweep,7
136,move_angle,4,25000,412.163848101,500000
137,set,current_sweep,8
138,move_angle,4,25000,412.163848101,500000
139,set,current_sweep,9
140,move_angle,4,25000,412.163848101,500000
141,set,current_sweep,10
142,move_angle,4,25000,412.163848101,500000
143,set,current_sweep,11
144,move_angle,4,25000,412.163848101,500000
145,set,current_sweep,12
146,move_angle,4,25000,412.163848101,500000
147,set,current_sweep,13
148,move_angle,4,25000,412.163848101,500000
149,log,closing shutter 2,true
150,shutter,2,close
151,log,stopping slave sweep for platen,false
152,slave_sweep,3,stop,5555,8343.74,500000
153,log,rezeroing mandrel by moving 4.0 degrees,false
154,move_angle,4,277,1252.344,500000
155,log,rezero slave axis platen,false
156,slave_rezero,3,12515.61,500000
157,check_pause
158,log,moving platen 180.0 degrees,false
159,move_angle,3,125000,12515.61,500000
160,check_pause
161,log,starting bilayer 2,false
162,set,current_N,2
163,set,current_bilayer,2
164,set,current_sweep_iterations,16.0
165,log,ofsetting platen back -4.0 degrees,false
166,move_angle,3,-2777,12515.61,500000
167,log,ofsetting mandrel back -4.0 degrees,false
168,move_angle,4,-277,1252.344,500000
169,log,sweeping slave axis platen at 8.0 angle at 2.0 RPM,false
170,slave_sweep,3,start,5555,8343.74,500000
171,log,opening shutter 1,true
172,shutter,1,open
173,log,rotating mandrel 16.0 times at 1.024 RPM,false
174,set,current_sweep,1
175,move_angle,4,25000,427.466752,500000
176,set,current_sweep,2
177,move_angle,4,25000,427.466752,500000
178,set,current_sweep,3
179,move_angle,4,25000,427.466752,500000
180,set,current_sweep,4
181,move_angle,4,25000,427.466752,500000
182,set,current_sweep,5
183,move_angle,4,25000,427.466752,500000
184,set,current_sweep,6
185,move_angle,4,25000,427.466752,500000
186,set,current_sweep,7
187,move_angle,4,25000,427.466752,500000
188,set,current_sweep,8
189,move_angle,4,25000,427.466752,500000
190,set,current_sweep,9
191,move_angle,4,25000,427.466752,500000
192,set,current_sweep,10
193,move_angle,4,25000,427.466752,500000
194,set,current_sweep,11
195,move_angle,4,25000,427.466752,500000
196,set,current_sweep,12
197,move_angle,4,25000,427.466752,500000
198,set,current_sweep,13
199,move_angle,4,25000,427.466752,500000
200,set,current_sweep,14
201,move_angle,4,25000,427.466752,500000
202,set,current_sweep,15
203,move_angle,4,25000,427.466752,500000
204,set,current_sweep,16
205,move_angle,4,25000,427.466752,500000
206,log,closing shutter 1,true
207,shutter,1,close
208,log,stopping slave sweep for platen,false
209,slave_sweep,3,stop,5555,8343.74,500000
210,log,rezeroing mandrel by moving 4.0 degrees,false
211,move_angle,4,277,1252.344,500000
212,log,rezero slave axis platen,false
213,slave_rezero,3,12515.61,500000
214,check_pause
215,log,moving platen -180.0 degrees,false
216,move_angle,3,-125000,12515.61,500000
217,check_pause
218,log,,false
219,log,starting layer 3,false
220,log,starting bilayer 1,false
221,set,current_N,3
222,set,current_bilayer,1
223,set,current_sweep_iterations,13.0
224,log,ofsetting platen back -4.0 degrees,false
225,move_angle,3,-2777,12515.61,500000
226,log,ofsetting mandrel back -4.0 degrees,false
227,move_angle,4,-277,1252.344,500000
228,log,sweeping slave axis platen at 8.0 angle at 2.0 RPM,false
229,slave_sweep,3,start,5555,8343.74,500000
230,log,opening shutter 2,true
231,shutter,2,open
232,log,rotating mandrel 13.0 times at 0.975 RPM,false
233,set,current_sweep,1
234,move_angle,4,25000,407.0118,500000
235,set,current_sweep,2
236,move_angle,4,25000,407.0118,500000
237,set,current_sweep,3
238,move_angle,4,25000,407.0118,500000
239,set,current_sweep,4
240,move_angle,4,25000,407.0118,500000
241,set,current_sweep,5
242,move_angle,4,25000,407.0118,500000
243,set,current_sweep,6
244,move_angle,4,25000,407.0118,500000
245,set,current_sweep,7
246,move_angle,4,25000,407.0118,500000
247,set,current_sweep,8
248,move_angle,4,25000,407.0118,500000
249,set,current_sweep,9
250,move_angle,4,25000,407.0118,500000
251,set,current_sweep,10
252,move_angle,4,25000,407.0118,500000
253,set,current_sweep,11
254,move_angle,4,25000,407.0118,500000
255,set,current_sweep,12
256,move_angle,4,25000,407.0118,500000
257,set,current_sweep,13
258,move_angle,4,25000,407.0118,500000
259,log,closing shutter 2,true
260,shutter,2,close
261,log,stopping slave sweep for platen,false
262,slave_sweep,3,stop,5555,8343.74,500000
263,log,rezeroing mandrel by moving 4.0 degrees,false
264,move_angle,4,277,1252.344,500000
265,log,rezero slave axis platen,false
266,slave_rezero,3,12515.61,500000
267,check_pause
268,log,moving platen 180.0 degrees,false
269,move_angle,3,125000,12515.61,500000
270,check_pause
271,log,starting bilayer 2,false
272,set,current_N,3
273,set,current_bilayer,2
274,set,current_sweep_iterations,16.0
275,log,ofsetting platen back -4.0 degrees,false
276,move_angle,3,-2777,12515.61,500000
277,log,ofsetting mandrel back -4.0 degrees,false
278,move_angle,4,-277,1252.344,500000
279,log,sweeping slave axis platen at 8.0 angle at 2.0 RPM,false
280,slave_sweep,3,start,5555,8343.74,500000
281,log,opening shutter 1,true
282,shutter,1,open
283,log,rotating mandrel 16.0 times at 1.00392156863 RPM,false
284,set,current_sweep,1
285,move_angle,4,25000,419.08505098,500000
286,set,current_sweep,2
287,move_angle,4,25000,419.08505098,500000
288,set,current_sweep,3
289,move_angle,4,25000,419.08505098,500000
290,set,current_sweep,4
291,move_angle,4,25000,419.08505098,500000
292,set,current_sweep,5
293,move_angle,4,25000,419.08505098,500000
294,set,current_sweep,6
295,move_angle,4,25000,419.08505098,500000
296,set,current_sweep,7
297,move_angle,4,25000,419.08505098,500000
298,set,current_sweep,8
299,move_angle,4,25000,419.08505098,500000
300,set,current_sweep,9
301,move_angle,4,25000,419.08505098,500000
302,set,current_sweep,10
303,move_angle,4,25000,419.08505098,500000
304,set,current_sweep,11
305,move_angle,4,25000,419.08505098,500000
306,set,current_sweep,12
307,move_angle,4,25000,419.08505098,500000
308,set,current_sweep,13
309,move_angle,4,25000,419.08505098,500000
310,set,current_sweep,14
311,move_angle,4,25000,419.08505098,500000
312,set,current_sweep,15
313,move_angle,4,25000,419.08505098,500000
314,set,current_sweep,16
315,move_angle,4,25000,419.08505098,500000
316,log,closing shutter 1,true
317,shutter,1,close
318,log,stopping slave sweep for platen,false
319,slave_sweep,3,stop,5555,8343.74,500000
320,log,rezeroing mandrel by moving 4.0 degrees,false
321,move_angle,4,277,1252.344,500000
322,log,rezero slave axis platen,false
323,slave_rezero,3,12515.61,500000
324,check_pause
325,log,moving platen -180.0 degrees,false
326,move_angle,3,-125000,12515.61,500000
327,check_pause
328,log,,false
329,log,starting layer 4,false
330,log,starting bilayer 1,false
331,set,current_N,4
332,set,current_bilayer,1
333,set,current_sweep_iterations,14.0
334,log,ofsetting platen back -4.0 degrees,false
335,move_angle,3,-2777,12515.61,500000
336,log,ofsetting mandrel back -4.0 degrees,false
337,move_angle,4,-277,1252.344,500000
338,log,sweeping slave axis platen at 8.0 angle at 2.0 RPM,false
339,slave_sweep,3,start,5555,8343.74,500000
340,log,opening shutter 2,true
341,shutter,2,open
342,log,rotating mandrel 14.0 times at 1.0243902439 RPM,false
343,set,current_sweep,1
344,move_angle,4,25000,427.629658537,500000
345,set,current_sweep,2
346,move_angle,4,25000,427.629658537,500000
347,set,current_sweep,3
348,move_angle,4,25000,427.629658537,500000
349,set,current_sweep,4
350,move_angle,4,25000,427.629658537,500000
351,set,current_sweep,5
352,move_angle,4,25000,427.629658537,500000
353,set,current_sweep,6
354,move_angle,4,25000,427.629658537,500000
355,set,current_sweep,7
356,move_angle,4,25000,427.629658537,500000
357,set,current_sweep,8
358,move_angle,4,25000,427.629658537,500000
359,set,current_sweep,9
360,move_angle,4,25000,427.629658537,500000
361,set,current_sweep,10
362,move_angle,4,25000,427.629658537,500000
363,set,current_sweep,11
364,move_angle,4,25000,427.629658537,500000
365,set,current_sweep,12
366,move_angle,4,25000,427.629658537,500000
367,set,current_sweep,13
368,move_angle,4,25000,427.629658537,500000
369,set,current_sweep,14
370,move_angle,4,25000,427.629658537,500000
371,log,closing shutter 2,true
372,shutter,2,close
